,age,height_cm,weight_kg,overall,potential,value_eur,wage_eur,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,nation_jersey_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes
4612,0.65,0.8611111111111112,0.8095238095238095,0.45,0.3333333333333333,0.013563501849568433,0.03837953091684435,0.0,0.75,0.0,0.012697550198126894,0.11224489795918367,0.2857142857142857,0.3793103448275862,0.12941176470588237,0.011627906976744186,0.09302325581395349,0.13580246913580246,0.046511627906976744,0.0989010989010989,0.08333333333333333,0.08433734939759036,0.2375,0.047619047619047616,0.13513513513513514,0.14814814814814814,0.1891891891891892,0.35294117647058826,0.16,0.38571428571428573,0.2153846153846154,0.03896103896103896,0.32786885245901637,0.10344827586206896,0.15384615384615385,0.08333333333333333,0.01098901098901099,0.18181818181818182,0.05,0.09722222222222222,0.10344827586206896,0.14457831325301204,0.13414634146341464,0.75,0.7888888888888889,0.7528089887640449,0.7727272727272727,0.8089887640449438
4614,0.6,0.6388888888888888,0.47619047619047616,0.45,0.3333333333333333,0.017357488380916247,0.0255863539445629,0.0,0.5,0.25,0.015260640670094373,0.04081632653061224,0.14285714285714285,0.13793103448275862,0.6705882352941176,0.29069767441860467,0.7906976744186046,0.6419753086419753,0.23255813953488372,0.5934065934065934,0.5,0.3253012048192771,0.575,0.5714285714285714,0.6621621621621622,0.7037037037037037,0.5540540540540541,0.39215686274509803,0.6666666666666666,0.7428571428571429,0.7692307692307693,0.7272727272727273,0.8360655737704918,0.5632183908045977,0.8589743589743589,0.7142857142857143,0.5714285714285714,0.6103896103896104,0.3,0.625,0.7126436781609196,0.6626506024096386,0.6951219512195121,0.06818181818181818,0.06666666666666667,0.07865168539325842,0.13636363636363635,0.07865168539325842
4665,0.45,0.5555555555555556,0.5476190476190477,0.45,0.3333333333333333,0.019254481646590153,0.021321961620469083,0.0,0.5,0.5,0.02089943970842283,0.1326530612244898,0.2857142857142857,0.034482758620689655,0.7411764705882353,0.5465116279069767,0.6976744186046512,0.7160493827160493,0.4186046511627907,0.7142857142857143,0.6904761904761905,0.7108433734939759,0.675,0.7023809523809523,0.7702702702702703,0.8148148148148148,0.6756756756756757,0.49019607843137253,0.5333333333333333,0.5142857142857142,0.38461538461538464,0.8051948051948052,0.6065573770491803,0.6206896551724138,0.6666666666666666,0.6785714285714286,0.6153846153846154,0.6493506493506493,0.625,0.6527777777777778,0.632183908045977,0.7349397590361446,0.7073170731707317,0.11363636363636363,0.14444444444444443,0.10112359550561797,0.09090909090909091,0.0449438202247191
4671,0.65,0.25,0.40476190476190477,0.45,0.3333333333333333,0.0183059850137532,0.01279317697228145,0.0,1.0,0.5,0.01321016829252039,0.09183673469387756,0.14285714285714285,0.1724137931034483,0.6941176470588235,0.6046511627906976,0.5697674418604651,0.7530864197530864,0.6162790697674418,0.6593406593406593,0.7976190476190477,0.7469879518072289,0.6875,0.6904761904761905,0.7027027027027027,0.7530864197530864,0.8513513513513513,0.47058823529411764,0.76,0.6857142857142857,0.7076923076923077,0.948051948051948,0.6229508196721312,0.7471264367816092,0.8846153846153846,0.6785714285714286,0.6483516483516484,0.7272727272727273,0.6875,0.6666666666666666,0.7011494252873564,0.6626506024096386,0.6219512195121951,0.07954545454545454,0.12222222222222222,0.0898876404494382,0.06818181818181818,0.12359550561797752
4703,0.55,0.6111111111111112,0.5238095238095238,0.45,0.3333333333333333,0.0183059850137532,0.0,0.0,0.5,0.5,0.021412057802816326,0.01020408163265306,0.7142857142857143,0.1724137931034483,0.7058823529411765,0.18604651162790697,0.6511627906976745,0.654320987654321,0.32558139534883723,0.6483516483516484,0.44047619047619047,0.42168674698795183,0.6875,0.7261904761904762,0.7027027027027027,0.7037037037037037,0.5,0.27450980392156865,0.64,0.1,0.5076923076923077,0.6883116883116883,0.6065573770491803,0.4942528735632184,0.2948717948717949,0.7261904761904762,0.6043956043956044,0.4155844155844156,0.325,0.7083333333333334,0.7586206896551724,0.8192771084337349,0.7926829268292683,0.10227272727272728,0.12222222222222222,0.07865168539325842,0.125,0.11235955056179775
4784,0.1,0.75,0.6428571428571429,0.425,0.6666666666666666,0.029687944607796644,0.0,0.0,0.5,0.25,0.04550510823931063,0.2857142857142857,0.5714285714285714,0.1724137931034483,0.49411764705882355,0.5813953488372093,0.813953488372093,0.7530864197530864,0.5930232558139535,0.5714285714285714,0.4642857142857143,0.4819277108433735,0.6625,0.6190476190476191,0.527027027027027,0.6666666666666666,0.4189189189189189,0.45098039215686275,0.4,0.6428571428571429,0.7076923076923077,0.7012987012987013,0.7704918032786885,0.5402298850574713,0.6410256410256411,0.7142857142857143,0.5164835164835165,0.6233766233766234,0.4875,0.4861111111111111,0.6896551724137931,0.7590361445783133,0.7560975609756098,0.125,0.05555555555555555,0.11235955056179775,0.09090909090909091,0.11235955056179775
4835,0.1,0.5833333333333334,0.4523809523809524,0.425,0.5833333333333334,0.02684245470928578,0.0511727078891258,0.0,0.25,0.5,0.03063918350189925,0.08163265306122448,0.42857142857142855,0.5517241379310345,0.5647058823529412,0.7674418604651163,0.6744186046511628,0.7037037037037037,0.6395348837209303,0.8021978021978022,0.6190476190476191,0.3614457831325301,0.5375,0.6666666666666666,0.7837837837837838,0.7654320987654321,0.6756756756756757,0.37254901960784315,0.5866666666666667,0.6714285714285714,0.46153846153846156,0.4805194805194805,0.5245901639344263,0.6781609195402298,0.20512820512820512,0.14285714285714285,0.6373626373626373,0.5194805194805194,0.7625,0.4027777777777778,0.13793103448275862,0.08433734939759036,0.15853658536585366,0.07954545454545454,0.06666666666666667,0.07865168539325842,0.10227272727272728,0.12359550561797752
4843,0.2,0.19444444444444445,0.3333333333333333,0.425,0.5555555555555556,0.024945461443611875,0.021321961620469083,0.0,0.5,0.5,0.031151801596292748,0.20408163265306123,0.14285714285714285,0.6896551724137931,0.5647058823529412,0.6046511627906976,0.4418604651162791,0.7901234567901234,0.4186046511627907,0.7252747252747253,0.5833333333333334,0.3855421686746988,0.7625,0.7738095238095238,0.5405405405405406,0.5555555555555556,0.7567567567567568,0.39215686274509803,0.8266666666666667,0.6857142857142857,0.5538461538461539,0.5324675324675324,0.4262295081967213,0.7011494252873564,0.5256410256410257,0.6071428571428571,0.6043956043956044,0.6493506493506493,0.5,0.6944444444444444,0.632183908045977,0.6626506024096386,0.6585365853658537,0.10227272727272728,0.12222222222222222,0.14606741573033707,0.125,0.1348314606741573
4862,0.25,0.5,0.35714285714285715,0.425,0.5277777777777778,0.023996964810774922,0.046908315565031986,0.0,0.75,0.5,0.02602562065235779,0.17346938775510204,0.5714285714285714,0.1724137931034483,0.4117647058823529,0.37209302325581395,0.3953488372093023,0.7654320987654321,0.43023255813953487,0.6813186813186813,0.4523809523809524,0.3614457831325301,0.725,0.75,0.6351351351351351,0.6790123456790124,0.7162162162162162,0.49019607843137253,0.6533333333333333,0.3142857142857143,0.47692307692307695,0.7012987012987013,0.5901639344262295,0.5747126436781609,0.6666666666666666,0.7380952380952381,0.6043956043956044,0.6233766233766234,0.4625,0.5694444444444444,0.6436781609195402,0.7228915662650602,0.6829268292682927,0.06818181818181818,0.13333333333333333,0.11235955056179775,0.10227272727272728,0.0449438202247191
4863,0.3,0.5555555555555556,0.3333333333333333,0.425,0.5277777777777778,0.022099971545101016,0.029850746268656716,0.0,0.5,0.5,0.025000384463570797,0.16326530612244897,0.42857142857142855,0.5517241379310345,0.4117647058823529,0.5232558139534884,0.7325581395348837,0.7037037037037037,0.47674418604651164,0.6703296703296703,0.4880952380952381,0.3493975903614458,0.675,0.6547619047619048,0.5540540540540541,0.5802469135802469,0.4864864864864865,0.47058823529411764,0.56,0.5857142857142857,0.7384615384615385,0.5324675324675324,0.6557377049180327,0.5977011494252874,0.7435897435897436,0.75,0.5934065934065934,0.5844155844155844,0.4125,0.5972222222222222,0.7471264367816092,0.7590361445783133,0.7804878048780488,0.13636363636363635,0.06666666666666667,0.10112359550561797,0.06818181818181818,0.12359550561797752
4865,0.3,0.6388888888888888,0.42857142857142855,0.425,0.5277777777777778,0.0183059850137532,0.008528784648187633,0.0,0.25,0.0,0.02192467589720982,0.0,0.42857142857142855,0.3793103448275862,0.11764705882352941,0.06976744186046512,0.11627906976744186,0.06172839506172839,0.10465116279069768,0.08791208791208792,0.10714285714285714,0.08433734939759036,0.0375,0.25,0.3108108108108108,0.38271604938271603,0.28378378378378377,0.3137254901960784,0.4533333333333333,0.4142857142857143,0.4461538461538462,0.2727272727272727,0.36065573770491804,0.10344827586206896,0.08974358974358974,0.047619047619047616,0.13186813186813187,0.2857142857142857,0.15,0.2638888888888889,0.05747126436781609,0.12048192771084337,0.08536585365853659,0.7840909090909091,0.7333333333333333,0.7865168539325843,0.7727272727272727,0.7640449438202247
4910,0.25,0.3333333333333333,0.30952380952380953,0.425,0.5,0.020202978279427106,0.023454157782515993,0.0,0.75,0.5,0.02346253018039031,0.22448979591836735,0.42857142857142855,0.4482758620689655,0.7058823529411765,0.313953488372093,0.5348837209302325,0.7407407407407407,0.18604651162790697,0.6703296703296703,0.35714285714285715,0.13253012048192772,0.575,0.6309523809523809,0.6756756756756757,0.6419753086419753,0.6621621621621622,0.4117647058823529,0.6533333333333333,0.2571428571428571,0.47692307692307695,0.8181818181818182,0.45901639344262296,0.3448275862068966,0.5384615384615384,0.7261904761904762,0.6263736263736264,0.5324675324675324,0.3875,0.375,0.7011494252873564,0.7590361445783133,0.7195121951219512,0.045454545454545456,0.1111111111111111,0.06741573033707865,0.11363636363636363,0.11235955056179775
4923,0.2,0.3888888888888889,0.5238095238095238,0.425,0.5,0.02304846817793797,0.010660980810234541,0.0,0.75,0.5,0.02089943970842283,0.2755102040816326,0.42857142857142855,0.3448275862068966,0.6235294117647059,0.6744186046511628,0.4883720930232558,0.7160493827160493,0.6744186046511628,0.8021978021978022,0.6785714285714286,0.6626506024096386,0.6625,0.7619047619047619,0.7432432432432432,0.7407407407407407,0.6756756756756757,0.4117647058823529,0.68,0.6,0.3384615384615385,0.6233766233766234,0.5573770491803278,0.6206896551724138,0.47435897435897434,0.25,0.6263736263736264,0.7272727272727273,0.6875,0.6527777777777778,0.20689655172413793,0.3614457831325301,0.4268292682926829,0.03409090909090909,0.08888888888888889,0.056179775280898875,0.045454545454545456,0.033707865168539325
4928,0.25,0.4444444444444444,0.16666666666666666,0.425,0.4722222222222222,0.022099971545101016,0.023454157782515993,0.0,0.5,0.75,0.018336349236455347,0.10204081632653061,0.42857142857142855,0.6896551724137931,0.7058823529411765,0.6046511627906976,0.3023255813953488,0.6296296296296297,0.5116279069767442,0.7472527472527473,0.6428571428571429,0.6385542168674698,0.4375,0.7023809523809523,0.9459459459459459,0.9506172839506173,0.8513513513513513,0.37254901960784315,0.6933333333333334,0.5714285714285714,0.4153846153846154,0.6363636363636364,0.19672131147540983,0.4367816091954023,0.24358974358974358,0.20238095238095238,0.7032967032967034,0.5714285714285714,0.5375,0.5416666666666666,0.3448275862068966,0.2891566265060241,0.14634146341463414,0.1590909090909091,0.1111111111111111,0.1797752808988764,0.125,0.10112359550561797
4994,0.25,0.3611111111111111,0.2857142857142857,0.425,0.4444444444444444,0.019254481646590153,0.04904051172707889,0.0,0.5,0.5,0.020386821614029334,0.32653061224489793,0.14285714285714285,0.41379310344827586,0.6941176470588235,0.5697674418604651,0.5465116279069767,0.654320987654321,0.6511627906976745,0.7582417582417582,0.7976190476190477,0.6987951807228916,0.6625,0.7261904761904762,0.8648648648648649,0.8641975308641975,0.7027027027027027,0.4117647058823529,0.8266666666666667,0.6142857142857143,0.6615384615384615,0.5974025974025974,0.26229508196721313,0.5632183908045977,0.6025641025641025,0.7380952380952381,0.6593406593406593,0.5454545454545454,0.5,0.5972222222222222,0.6436781609195402,0.7469879518072289,0.7317073170731707,0.056818181818181816,0.08888888888888889,0.06741573033707865,0.056818181818181816,0.0898876404494382
